crd,website_input,website_final,http_status,display_name,adv_official_name,display_vs_adv_similarity,best_brand_candidate,best_brand_source,brand_match_to_display,brand_match_to_adv,best_legal_candidate,legal_match_to_adv,score,status,evidence_json
111950,https://shakespearewm.com/,https://www.shakespearewm.com/,200.0,SHAKESPEARE WEALTH MANAGEMENT,,0,lauren@shakespearewm.com,og_site_name,64,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Financial Advisor Milwaukee | Financial Planner Pewaukee | Lake Country""], ""og_site_name"": [""lauren@shakespearewm.com""], ""og_title"": [""Home""], ""h1"": [""Planning for Life. Providing Peace of Mind.""], ""h2"": [""What We Do"", ""Our Blog"", ""Testimonials""], ""logo_alt"": [""cfp_logo_black_outline_small""], ""footer_text_snippet"": [""All-Inclusive Services Retirement Planning Tax Planning Investment Management Women and Wealth Selling A Business Death Of A Loved One Legacy Planning Career Change Regulatory Documents Client Relationship Summary ADV Form Privacy Policy We""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""lauren@shakespearewm.com"", ""source"": ""og_site_name"", ""match_to_display"": 64, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112142,https://semwealth.com/,https://www.semwealth.com/,200.0,STRATEGIC EQUITY MANAGEMENT,,0,SEM Wealth Management,og_site_name,58,0,,0,0,Needs Review,"{""candidates"": {""title"": [""SEM Wealth Management""], ""og_site_name"": [""SEM Wealth Management""], ""og_title"": [""SEM Wealth Management""], ""h1"": [""A smooth road to lifelong investing"", ""SEM Market Insights"", ""More about SEM""], ""h2"": [""Cornerstone"", ""Why SEM?"", ""Free Financial Check-up""], ""logo_alt"": [], ""footer_text_snippet"": [""Compliance Privacy and disclaimers Form ADV Part 2 Client Relationship Summary (Form CRS) Main links Home Models Advisors Investors Cornerstone About Secondary links Outreach Paperwork checklist Risk Questionnaire Trader's Blog Financial ch""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""SEM Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 58, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112158,https://www.plantemoran.com/services/wealth-management,https://www.plantemoran.com/services/wealth-management,200.0,PLANTE MORAN FINANCIAL ADVISORS,,0,Wealth Management | Plante Moran,title,55,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Wealth Management | Plante Moran""], ""og_site_name"": [], ""og_title"": [""Wealth Management | Plante Moran""], ""h1"": [""Your personal"", ""Wealth Management""], ""h2"": [""Industries"", ""Services"", ""Insights""], ""logo_alt"": [""Plante Moran Wealth Management"", ""Plante moran""], ""footer_text_snippet"": [""We are here to help. Get in touch. Join us on social Business Continuity Cookie Notice Data Privacy Framework Disclosures FINRA BrokerCheck Form ADV Part 2 Form CRS PMFA Form CRS PMIA PMIA Valmark Disclosure Privacy Notice Subscribe Site Ma""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Wealth Management | Plante Moran"", ""source"": ""title"", ""match_to_display"": 55, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112271,https://www.chicagowealthmanagementgroup.com/,https://www.chicagowealthmanagementgroup.com/,200.0,CHICAGO WEALTH MANAGEMENT,,0,Chicago Wealth Management Group,og_site_name,89,0,,0,45,Needs Review,"{""candidates"": {""title"": [""Home | Chicago Wealth Management Group | Cetera Wealth Services""], ""og_site_name"": [""Chicago Wealth Management Group""], ""og_title"": [""Home | Chicago Wealth Management Group | Cetera Wealth Services""], ""h1"": [], ""h2"": [""Welcome to Chicago Wealth Management Group"", ""Retiring the 4% Rule"", ""Your Financial Future""], ""logo_alt"": [""Broker Check""], ""footer_text_snippet"": [""Contact Chicago Wealth Management Group LLC Office: (630) 873-3577 Office: (312) 893-5492 Office: (847) 592-7024 1415 W. 22nd Street, Tower Floor Oak Brook, IL 60523 Series 7 and 66 [email protected] Quick Links Retirement Investment Estate""], ""jsonld_org_name"": [""Chicago Wealth Management Group LLC""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Chicago Wealth Management Group"", ""source"": ""og_site_name"", ""match_to_display"": 89, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112308,https://centman.com/arnold-van-den-berg,https://centman.com/arnold-van-den-berg,200.0,VAN DEN BERG MANAGEMENT I,,0,Arnold Van Den Berg — Century Management,title,73,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Arnold Van Den Berg — Century Management""], ""og_site_name"": [""Century Management""], ""og_title"": [""Arnold Van Den Berg""], ""h1"": [], ""h2"": [], ""logo_alt"": [""Century Management""], ""footer_text_snippet"": [""Footnotes and Disclosures Century Management (\""CM\"") is an independently registered investment adviser with the U.S. Securities and Exchange Commission. Registration does not imply a certain level of skill or training. CM is also registered""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Arnold Van Den Berg — Century Management"", ""source"": ""title"", ""match_to_display"": 73, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112486,https://www.iaswealth.com/,https://www.iaswealth.com/,200.0,IAS WEALTH MANAGEMENT,,0,IAS Wealth Management,og_site_name,100,0,,0,70,Verified,"{""candidates"": {""title"": [""The Woodlands TX Financial Advisor | IAS Wealth Management""], ""og_site_name"": [""IAS Wealth Management""], ""og_title"": [""The Woodlands TX Financial Advisor | IAS Wealth Management""], ""h1"": [], ""h2"": [""Our Commitment"", ""How We Help""], ""logo_alt"": [""Broker Check"", ""IAS Wealth Management Home""], ""footer_text_snippet"": [""Contact Office: 281-364-0606 9303 New Trails Drive Suite 450 The Woodlands, TX 77381 cj@iaswealth.com Quick Links Retirement Investment Estate Insurance Tax Money Lifestyle Latest Articles All Videos All Calculators Check the background of""], ""jsonld_org_name"": [""IAS Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""IAS Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112552,https://www.fisherinvestments.com/,https://www.fisherinvestments.com/en-us,200.0,FISHER INVESTMENTS,,0,Home | Fisher Investments,og_title,87,0,,0,35,Needs Review,"{""candidates"": {""title"": [""Fisher Investments | Wealth Management""], ""og_site_name"": [], ""og_title"": [""Home | Fisher Investments""], ""h1"": [""You Imagine Your Future. We Help You Get There."", ""Want to Sample Our World-Class Financial Education? Watch Our Webinars."", ""Market Insights""], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [""About Fisher Investments About Fisher Investments About The Fisher Difference Our Story Leadership Press Center In the News Our People Personal Wealth Management Personal Wealth Management Personal Wealth Management Your Financial Goals How""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Home | Fisher Investments"", ""source"": ""og_title"", ""match_to_display"": 87, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112758,https://signaturefd.com/,https://signaturefd.com/,200.0,SIGNATUREFD,,0,SignatureFD,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""SignatureFD - Financial Advisors in Atlanta, GA and Charlotte, NC""], ""og_site_name"": [""SignatureFD""], ""og_title"": [""SignatureFD - Financial Advisors in Atlanta, GA and Charlotte, NC""], ""h1"": [""A personal approach to financial planning""], ""h2"": [""We activate Dreams"", ""OUR NET WORTHWHILE ® APPROACH"", ""START YOUR PATH TO NET WORTHWHILE ®""], ""logo_alt"": [""SignatureFD"", ""SignatureFD Script Logo"", ""SignatureExec Logo"", ""SignatureGenerosity logo"", ""SignatureHealth logo"", ""SignatureLaw logo"", ""SignatureWomen Logo"", ""SignatureEntrepreneur logo"", ""SignaturePro logo"", ""SignatureVeterinary logo""], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""SignatureFD"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112778,https://dinuzzo.com/,https://www.dinuzzo.com/,200.0,DINUZZO PRIVATE WEALTH,,0,DiNuzzo Wealth Management,title,72,0,,0,0,Needs Review,"{""candidates"": {""title"": [""DiNuzzo Wealth Management""], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [""\""Front Stage\"""", ""\""Back Stage\"""", ""P. J. DiNuzzo""], ""logo_alt"": [], ""footer_text_snippet"": [""1501 3rd Street, Beaver, PA 15009 United States (Home Office) 6425 Living Place, Second Floor, Suites 2059 & 2065, Pittsburgh, PA 15206 (Bakery Square - Meetings Only) Phone: 877.728.6564 Email: info@dinuzzo.com ©2025 DiNuzzo Private Wealth""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""DiNuzzo Wealth Management"", ""source"": ""title"", ""match_to_display"": 72, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112879,https://plannedfinancial.com/,https://plannedfinancial.com/,200.0,PLANNED FINANCIAL SERVICES,,0,Legacies and Life Stories Matter,h2,48,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Financial Advisor, Wealth & Retirement Management""], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [""BUILT FOR"", ""Built for Business Owners"", ""Legacies and Life Stories Matter""], ""logo_alt"": [], ""footer_text_snippet"": [""Return on Life® Wealth Partners 7000 Fitzwater Road, Suite 300 Brecksville , Ohio 44141 Phone: 877.514.9991 Phone: 440.740.0130 Fax: 440.740.0339 Locations Served Contact Us 401k Prosperity Investment advice offered through Planned Financia""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Legacies and Life Stories Matter"", ""source"": ""h2"", ""match_to_display"": 48, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112918,https://chancellorwealth.com/,https://chancellorwealth.com/,200.0,CHANCELLOR WEALTH MANAGEMENT,,0,Chancellor Wealth Management,og_site_name,100,0,,0,70,Verified,"{""candidates"": {""title"": [""Financial Advisor in Atlanta, GA | Chancellor Wealth Management — Chancellor Wealth Management""], ""og_site_name"": [""Chancellor Wealth Management""], ""og_title"": [""Financial Advisor in Atlanta, GA | Chancellor Wealth Management""], ""h1"": [""Secure Your Financial Future""], ""h2"": [""Welcome to Chancellor Wealth Management"", ""Empowering People Across the Country To Reach Their Greatest Goals.""], ""logo_alt"": [""Logo for Chancellor Wealth Management""], ""footer_text_snippet"": [""Stay Up-to-Date With Our Latest News Subscribe to Our Blog Name Email Send Thank you! Chancellor Wealth Management 100 Galleria Parkway Suite 995 Atlanta, GA 30339 P: (770) 661-0280 Chancellor Wealth Management, Inc. is a state of Georgia d""], ""jsonld_org_name"": [""Chancellor Wealth Management, Inc.""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Chancellor Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
112973,https://accesswealthplanning.com/,https://access-wealth.com,200.0,ACCESS WEALTH PLANNING,,0,Access Wealth,og_site_name,74,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Wealth Management Firm | Financial Planning | Access Wealth""], ""og_site_name"": [""Access Wealth""], ""og_title"": [""Access Wealth""], ""h1"": [""Plan for a life well lived.""], ""h2"": [""Access Wealth is a boutique wealth management firm, developing customized financial and investment plans that guide you on your personal and financial journeys."", ""What You Can Expect"", ""Financial Planning""], ""logo_alt"": [], ""footer_text_snippet"": [""Stay Up To Date Subscribe to our newsletter About Us Who We Are Who We Serve Our Process The Team Services Financial Planning Investment Management Family Wealth Planning Charitable Planning Resources Newsletter Financial Insights Baby Boom""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Access Wealth"", ""source"": ""og_site_name"", ""match_to_display"": 74, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
113007,https://ctafinancial.com/,https://ctafinancial.com/,444.0,CTA WEALTH ADVISORS,,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
113057,https://missionwealth.com/,https://missionwealth.com/,200.0,MISSION WEALTH MANAGEMENT,,0,Mission Wealth,og_site_name,71,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Financial Planning & Wealth Management | Mission Wealth""], ""og_site_name"": [""Mission Wealth""], ""og_title"": [""Welcome to Mission Wealth""], ""h1"": [""Your goals. Our mission.""], ""h2"": [""Our mission is to provide caring advice that empowers people to realize true wealth."", ""Mission Wealth Services"", ""Types of Clients We Serve""], ""logo_alt"": [""Image""], ""footer_text_snippet"": [""Your Goals. Our Mission. How can we support your financial journey? By providing a telephone number and submitting the form, you are consenting to be contacted by SMS text message and agreeing to our privacy policy and disclaimers . Message""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Mission Wealth"", ""source"": ""og_site_name"", ""match_to_display"": 71, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
113074,https://advisornet.com/,,,ADVISORNET FINANCIAL,,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
113217,https://pacwealth.com/,https://www.pacwealth.com/,200.0,PACIFIC WEALTH MANAGEMENT,,0,Pacific Wealth Management,og_site_name,100,0,,0,70,Verified,"{""candidates"": {""title"": [""Wealth Management | San Diego, CA | Pacific Wealth Management""], ""og_site_name"": [""Pacific Wealth Management""], ""og_title"": [""Wealth Management | San Diego, CA | Pacific Wealth Management""], ""h1"": [], ""h2"": [""We’re Pacific Wealth Management"", ""I’m looking to:""], ""logo_alt"": [""Broker Check"", ""Pacific Wealth Management Home""], ""footer_text_snippet"": [""Contact Office: (858) 509-9797 11512 El Camino Real Suite 350 San Diego, CA 92130 contactus@pacwealth.com Quick Links Retirement Investment Estate Insurance Tax Money Lifestyle Latest Articles All Videos All Calculators Check the background""], ""jsonld_org_name"": [""Pacific Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Pacific Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
113563,https://quantumfinancial.org/,https://quantumfinancial.org/,200.0,QUANTUM FINANCIAL ADVISORS,,0,Homepage - Experts in Algorithmic Futures Portfolio Management | Quantum Financial,title,42,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Homepage - Experts in Algorithmic Futures Portfolio Management | Quantum Financial""], ""og_site_name"": [""Experts in Algorithmic Futures Portfolio Management | Quantum Financial - Hedge fund levels of knowledge served to individual clients. Low frequency directional automated algorithmic trading available for all types of investors.""], ""og_title"": [""Homepage - Experts in Algorithmic Futures Portfolio Management | Quantum Financial""], ""h1"": [""Hedge fund level of knowledge served to professional investors""], ""h2"": [""Consistency and growth regardless of the market’s behaviour"", ""Our Trading Approach"", ""Our Services""], ""logo_alt"": [], ""footer_text_snippet"": [""Disclaimer Quantum FInancial is trademark of Quantum Global Limited. Quantum Global Limited is research and development company focused on R&D of algorithmic trading systems mainly for futures markets. Quantum Global Limited is software dev""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Homepage - Experts in Algorithmic Futures Portfolio Management | Quantum Financial"", ""source"": ""title"", ""match_to_display"": 42, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
